rev_ID,drugName,condition,review,rating,date,usefulCount
52174,Adipex-P,Obesity,"""I started dieting on my own in late June of 2012.  When I started I weighed about 337lbs.  On my own using Visalia shakes I lost about 20lbs.  In August of 2012 I started taking Adipex-P 37.5mg.  As of today Nov 9, 2012, I am down to 271#.  Adipex is great for giving you an advantage and I am really happy with it, but I have made and continue to make better food choices.  I cut out all sodas, even diet.  I try to eat healthy small meals.  I still eat carbs, but I try to limit them.  Eventually I plan on eliminating sugar as well.  I am never going back to where I was and I plan on exercising and pushing myself for at least another 100-120lbs!""",10,41222,75
39586,Contrave,Obesity,"""I have been on this for about a month, I was 345 lbs when I started and got as low as 317lbs. I have had headaches, no nausea, but I do feel tired all the time but I also have seasonal effective disorder which may play into it. I cheated a little by upping my dose every 5 days instead of every 7 but now i&#039;ve hit a plateau. I&#039;m hoping that I start losing again cuz so far this is the first time i&#039;ve been able to lose weight. This is my last hope. I haven&#039;t done any exercising because I&#039;m disabled &amp; its tough for me. I&#039;m hoping I can start once I lose more weight. It caused constipation &amp; diarrhea at times, I have gotten abdominal cramps if I try to eat to big of a portion or eat too frequently. I have noticed that I eat a lot less.""",8,42404,16
162593,Meridia,Obesity,"""I have been taking Meridia for one week now and I feel so much better already. What a difference this medicine has made. It is worth every penny to get my life back. I have already cut out sweets and have reduced my daily caloric intake with ease. Nothing has worked for me in the past, but I am feeling very confident about Meridia. I can&#039;t wait until my family sees the new me at the holidays!""",10,40440,28
116071,Lorcaserin,Weight Loss,"""As a former gastric bypass patient,  I know all to well about the on going struggle to loose weight. I&#039;ve suffered many complications from this surgery and actually regret having it done. I&#039;ve gained roughly 60 lbs back of this original 130 I lost. After talking with my doctor she recommended belviq. I started taking belviq June 29, 2015. I weighed 240 and today I weigh 229.2. So that a total loss of 11 lbs in 3 weeks. I&#039;ve been walking AND running and have completely cut out fruit juices and eating rice every day. 

I will warn you that I didn&#039;t take the pill for 2 days due to being out of town, and I experiences the worst nausea and headaches. I actually became sissy in Walmart while shopping and had to sit down to gain my composure.""",9,42208,40
54775,Bupropion / naltrexone,Obesity,"""I had a bad experience with Contrave. First day I took it I started to itch. Had to take an allergy pill to help. I started becoming light headed, I had blurry vision &amp; upset stomach on the second pill. Didn&#039;t work for me. I may be allergic to what&#039;s in it. Had to pay out of pocket insurance did not cover. Waste of money. :(""",1,42803,16
128722,Phentermine,Weight Loss,"""I heard my friends talking about this so I thought I&#039;d give it a try, I&#039;ve been taking it for 8 weeks and lost 18 pounds. I have been working out like crazy too. THIS WILL NOT MAKE YOU LOSE WEIGHT, it&#039;s an appitite suppressent. You still have to eat right and excersise!!!""",8,42097,6
81964,Liraglutide,Obesity,"""I just started my third week Friday night 1.8 milligrams and as of August 2nd I believe I&#039;ve lost almost 20 pounds I have zero urge to eat, I have zero urge to drink anything including water.  I don&#039;t even drink my cup or two cups of decaf in the morning anymore.  I&#039;m afraid I am not getting the energy I need because I really just can&#039;t eat. I am trying to drink as much water as possible.  I&#039;m trying to eat my roughage, and I&#039;ve also started eating fruit that tastes pretty good. I did have some nausea for the first 3 days and that was it. I am having a problem getting the job so far my insurance will not cover it and I hope a miracle happens. I want to stay on and continue losing weight and having my body feel as good as it does.""",8,42606,23
52093,Adipex-P,Weight Loss,"""Day 2: Only side effect is headache but should go away. Lost 3 pounds, most likely water weight. Appetite decreased, but still want to eat. On Day one, had little appetite, and no desire to eat. Will have to count calories.  Will follow up in few days.""",7,41434,32
128385,Phentermine,Obesity,"""I started the pill on 10/9/15 I was 172.2 at the doctors, I&#039;m a 24 year old female, 4&quot;11 tall, weighed myself today 10/29/15 and I&#039;m 11 pounds lighter! I&#039;m 161.3!  No cravings for sweets which I have/had a HORRIBLE sweet tooth, stopped eating fast food as much, cut it out more than half, can&#039;t wait to see more progress. I work 6 days a week as a stylist and have a 5 year old in school full time, working out is hard but I try to fit 30 min in either in the morning or at night, I use myfitnesspal to track my calorie intake, 1200 a day mostly less, dry mouth but as long as I drink my water all day I&#039;m good. Will update next month!""",10,42306,45
39971,Contrave,Obesity,"""On Contrave and Scale Down for about 6 months, down 47 pounds. Some side effects at first, none now. I plan to continue until the job is done. I&#039;m thankful this medication became available.""",10,42204,48
39746,Contrave,Obesity,"""Today is my first day of taking Contrave.  I am a 52 year old male and I weigh 321 pounds.  I have struggled with my weight for sometime now.  I have been very nervous about the side effects, but I took my first dose today.  I wish everyone the best and may you all stay healthy.""",1,42359,5
51999,Adipex-P,Weight Loss,"""This is the second time I&#039;m taking this pills. The first time I lost 30 pounds in just a few short weeks. Now I&#039;ve been on them for almost a month now and I&#039;ve lost 17 pounds. Theses pills really help curb your appetite and I don&#039;t even think of eating.""",10,42134,67
55264,Bupropion / naltrexone,Obesity,"""I have been on Contrave for about 4 months and I have also been on a strict diet as well. It hasn&#039;t helped me at all. I haven&#039;t lost any weight at all. I had severe headaches during the initial phases of increasing dosages and after stabilized dosages I haven&#039;t seen any difference at all. I read that if it didn&#039;t show any difference within the first couple of months then it was most likely not effective for you. Considering another option. One positive thing though is the free scale from the scale down program, however the constant hounding and text messages gets old very quickly.""",1,42367,7
38034,Adipex-P,Weight Loss,"""Been on generic adipex for 1 month. Start weight 183. Current weight 171. Drink lots of water on this. Dehydration can cause headaches ( get migraines already so this did not increase due to the medication). First day i was nauseous. first week was extreme dry mouth and complete lack of appetite. I had to remind myself to eat during the first week. At some point during the second week i was feeling a bit hungry but not the constant hunger i experienced before. As of the end of the first month the only persisting side effect if the dry mouth. I&#039;m also not sleeping very well! but I just take tylenol pm for that. overall i feel good. i&#039;m losing weight. im less hungry so i&#039;m selecting better food choices. (chocoholic lol) and no serious issues.""",10,42507,60
77337,Lorcaserin,Weight Loss,"""Lost 9lbs in 2 weeks and have not exercised yet.  This pill is the real deal. No side effects.""",10,41461,116
81972,Liraglutide,Obesity,"""This medication works! Unfortunately I started experiencing horrible burping and vomiting. The incidents progressively got worse. It just started out as burping, then I vomited 1 time, then the next incident I vomited for a couple of hours and then I was sick for 2 days. These did not happen all in the  same week, it was random. I really want to take this med but can&#039;t stand that side effect.""",7,42591,19
108427,Bupropion / naltrexone,Obesity,"""I started Contrave on April 1st. Have been on it for 10 days. I am now taking 2 pills a day. One in morning and one in evening.  So far no bad side effects. I have lost 3 lbs as of today.  I am eating less at each meal and no snacking in between. Overall I am pleased so far.""",9,42104,13
54895,Bupropion / naltrexone,Obesity,"""Took for two months and couldn&#039;t take it a day more. I did lose seven pounds in those two months but I don&#039;t know if it was from the medication or the vomiting I did every single day while on it. I didn&#039;t have much of an appetite which was a plus, again though I was sick every day. I couldn&#039;t even make it up to the full dose because it made me so ill. Vomiting, headaches, dry mouth, diarrhea, extreme mood swings, shakes, sleeplessness, and heart palpitations and pains. I stopped at two months which was a year ago today and I still am having long term heart problems from this stuff. That&#039;s under my doctors words not mine. I do need help with weighloss but have decided to eat better and exercise to my ability. No side effects from these!""",1,42735,57
37936,Adipex-P,Weight Loss,"""I was having trouble conceiving so, I had tests done, DNC (just to clean the inside and make sure it was OK), got put on a fertility pills but they made me gain weight. I started adipex July 18th weight was 305 pounds. I&#039;m always thirsty with dry mouth, quit drinking everything except water and coffee, only eating low carb foods, and when I get hungry I only eat little portions and I get full faster. I do not have a job and don&#039;t exercise everyday but I&#039;m constantly doing something or going somewhere and the meds have really helped in my weight loss, self confidence, and changed my life style. As if August 17th I am down to 289 pounds, I have lost 16 lbs in 1 month. Currently on month 2 will post as weight loss continues.""",9,42966,27
82005,Liraglutide,Weight Loss,"""I am on my second month of that Saxenda and the biggest thing I noticed is the lack of hunger.  I take my injection around 2:00pm which is the time of my daily energy slump.  I have lost 12 lbs so far, it is the easiest weight loss tool ever.  It is expensive if you don&#039;t have insurance.""",8,42558,15
128402,Phentermine,Weight Loss,"""I&#039;m taking this medicicattion because of an odd amount of weight gain relating to hypothyroidism and that in relation to my first and only pregnancy. 
Ive went from 135lbs to 169lbs in less than a year. I stressed this problem and was recommended Phentermine. 
I&#039;ve lost about 10lbs since taking it a month ago. I eat half of my portion sizes. I consume lighter, healthier foods. More energy. 
Downsides to this new medication though are bad dry mouth in the afternoon. My heart feels like its going to burst out of my chest depending on emotions. And sleeping! I&#039;m usually up till 12, 2, 3 o&#039;clock in the morning sometimes. Everyday I&#039;m awake inside but outside I don&#039;t look so good. 
Going to continue another two months and see what happens.""",8,42262,2
39173,Contrave,Obesity,"""I am up to three pills a day. Lost 8 pounds so far. The best part is since I don&#039;t have cravings, I was able to stop drinking pop and only drink water now. I can eat reasonable amounts of food without the compulsive need to eat more, more, more. Recommend!""",8,42854,26
145761,Qsymia,Weight Loss,"""I started taking Qsymia in November 2012. I tipped the beams at 264lbs, by July I was down to 199lbs and had a heart attack!  Don&#039;t be alarmed, the doctors all said it was nothing to do with the medication. It was a blockage due to all the crap I had ingested over the years. I&#039;m still currently taking Qsymia still at 200 lbs. I&#039;m not exercising like I was and I can eat anything I like in moderation. I feel great, dropped 4 pant sizes and 2 shirt sizes. With no side effects after the first couple weeks. So does it work??? YES... But it&#039;s expensive!""",9,41887,101
185651,Saxenda,Obesity,"""I started Saxenda in April 2016.  I immediately noticed that I had no craving for food.  I felt full quicker and ate less.  Total weight loss 36 pounds.  I was paying out of pocket and stopped after 5 months.  While taking it I felt great, with relief from other physical issues I had. Within 2 weeks of stopping Saxenda my appetite was returning and the food cravings were back.   I am aware of the fact that I have to manage my diet.  This is a great drug, but unless it can be taken on a regular basis, it&#039;s temporary.  Since stopping I am up 4 pounds.""",6,42668,32
165026,Phentermine / topiramate,Weight Loss,"""I realize I&#039;m only in this for 3 days now but, oh gosh, the first day I took the medicine I ate an entire Mexican feast, the second day, did a little better only ate one meal, the third day, I&#039;m sitting here eating a little debbie oatmeal pie. I pray the next level after the 2 week trial, is more effective.  I refuse to pay 223 dollars for something that may or may not work.""",2,42120,20
55127,Bupropion / naltrexone,Obesity,"""Ive been on contrave a little over a month. No side effects for me. Lost 15 pounds already.""",9,42443,41
100940,Orlistat,Obesity,"""After taking Orlistat for one month eating sensibily, no junk, plenty of fruit hardly any exercise because of my disability I am overjoyed and ecstatic to have lost 10 pounds.""",10,40956,52
116054,Lorcaserin,Obesity,"""I am looking for a jump start on my weight loss and my Dr. prescribed Belviq for 60 days. I started taking the pills 7/31/15 and return to the Dr.today 8/7/15 and have lost 1lb.
I was 360lb and now 359lbs. I only take 1 per day because I was afraid of side effects reviews I read.
I&#039;m not a diabetic and have not had any side effects.
So far so good. And planning overtime to increase to 2 pills per day.""",8,42224,12
165223,Phentermine / topiramate,Weight Loss,"""Week two on the Qsymia. Lost 1.8 lbs this week.  I am still feeling great. Tomorrow I move up to the next level. None of the side effects that I have read about.""",10,41501,52
54727,Bupropion / naltrexone,Weight Loss,"""Been on this pill for 6 days and no loss of weight. First day felt weak, slept all day getting up to pee only. Woke up very hungry. 2nd and 3rd day abdominal pain, back pain, weak and very hungry. 4,5,6 day tired feeling cramps but still eating a lot as very hungry. Wish I knew 4 pills needed to max results as I feel if 4 pills need may not be effective. Discomfort not worth taking with no results. Too expensive not covered by insurance. So far very disappointed and 90.00 less in pocket.  Please buy a week at time and see if works for you. Talk to Pharmacist""",1,42815,5
55139,Bupropion / naltrexone,Weight Loss,"""40 y/o WF I&#039;m in day 3 of Contrave and have lost 2 lbs. can&#039;t be water weight because I&#039;m drinking tons of water due to the dry mouth it gives me. No nausea or headache. i will say that I haven&#039;t been sleeping well however during the day, I feel almost &quot;speedy.&quot; Not twitching or anxious but more energetic and focused whereas normally I could take a nap nearly anytime! I am very nervous about this medication though because in 2007 I had a seizure. I&#039;m not epileptic and they never found the cause but I keep reading how it lowers the seizure threshold. My doctor obviously thinks the risk is minuscule but I&#039;m still leary... Will update:) cheers""",7,42473,20
54988,Bupropion / naltrexone,Obesity,"""So I went back and forth about starting contrave, weighting 275 and nothing was really working for anytime long term, I decided to try. I started in May and its now August, Im currently 245. Its been quite sometime since I&#039;ve been here. All that said, I will say the first week sucked....I was nauseated, stomach cramps, felt like crap. Every day I debated with myself if I was going to continue taking it but I wanted to try, even though i felt bad. I&#039;d say for the first month I wasnt hungry and I couldnt finish all of whatever i put on my plate. I didn&#039;t have desire for sweets or fried anything. Now, those cravings have slowly came back, but I&#039;m still eating smaller portions.Keep an eye on your bl pressure and don&#039;t drink alcohol.""",8,42591,45
81806,Liraglutide,Obesity,"""I started on saxenda March 2017 I aren&#039;t hungry, I have to make myself eat and experience a little constipation and I only lost 3 lbs I will continue on it and I will be doing more exercise and running longer miles to see if my weight lost go down more than 3 lbs any suggestions""",10,42824,5
55484,Belviq,Obesity,"""I got Belviq on the 2nd or 3rd day it was available. I got a 15 day free sample and I&#039;ve already lost almost 10 pounds. I have not had any negative side effects. This definitely makes you feel less hungry.""",9,41477,90
128004,Phentermine,Obesity,"""I&#039;m a 40yr old mother of 1, struggling with weight loss. In the beginning of the year, I entered a biggest loser challenge. From January to March I lost a total of 14lbs by diet and exercise. I started off and 214lbs and by march I was 200lbs. I did lots of cardio using a beachbody at home workout called &quot;Cize&quot; with Shaun T. Well I plateaud and got discouraged. I also started to go back to me old eating habits. Guess what I gained it all back by August. Weighing 213lbs
On August 29 I started phentermine 37.5. I take my pill at 5am and I&#039;m currently down 5lbs in one week. I also  do at least 45 min cardio, drinks lots of water and watch my calorie in take. The side affects have also subsided. I can sleep now""",7,42617,21
116051,Lorcaserin,Obesity,"""I am 5ft and weight 204 pounds. I will start tomorrow 8/12/15 on Belviq. I&#039;ve done a lot of research before going to my Dr. for this medication. I&#039;ve spent hundreds of dollars on all sort of weight loss medications. Though Belviq is on the expensive (thank God for the manufacturer discount) end I&#039;m willing to try it. I already work out 30 minutes a day. So I&#039;m very hopeful this will work. I will post an update in 30 days""",9,42227,10
169402,Diethylpropion,Obesity,"""I have been taking Tenuate 25mg three times a day for three weeks now and I have lost a total of 8 1/2 lbs. I eat smaller portions of food and watch what I eat and don&#039;t eat after 6:00 pm. I drink a lot of water and now my doctor started me on a diuretic to help me get rid of my water weight. So far this medication has helped and I am looking to see more results and I will keep you posted. Good luck to everyone.""",9,40762,23
81834,Liraglutide,Obesity,"""I have only gone to the 1.8 dose and it&#039;s been 3 weeks.  I&#039;ve lost 9.5 lbs and feel terrific. I&#039;ve been running 2 miles every day, too, however and I have not been hungry AT ALL.  I have to remember to eat.  unfortunately it isn&#039;t covered on my insurance so not sure what is going to happen when I run out of this 2nd sample I&#039;ve received.   I never want to be without it!""",10,42779,32
39228,Contrave,Obesity,"""Female age 40 height 5&#039;2 305lbs. Started Contrave on 3/29/17. Week 1 I lost 6lbs!! Now 299lbs. I am pre diabetic and my doctor put me on Metformin. This was a BIG wake up call for me. I feel mentally ready to do this. So far symptoms have been nothing bad a few stomach cramps, food taste blah, a little nausea but only when I don&#039;t drink enough water. I do go to the bathroom more often about 4 times a day. I don&#039;t have cravings and I feel full. I have changed my diet big time, no carbs, fish and lean meats, lots of eggs, tons of water and small snacks throughout the day. I feel good, no tiredness like others that I read. I will continue to update weekly, I feel this will make me accountable and it may help someone who is like me struggling.""",7,42830,68
38985,Contrave,Obesity,"""I got Contrave and shelled out $99.00 for it. I took it the first day and experienced depressions and flu like symptoms plus I had insomnia. I took it the second day, thinking it would get better. Well that was a huge mistake. I felt like my body was freezing and then on fire. I could not function whatsoever. I was at work and had to be driven home by my co workers. I wanted to jump out of my co workers van! I could not concentrate or sit still. I also experienced diarrhea like never before!!! I have never gone through withdrawals symptoms like this before but I am never taking this rubbish again!""",1,43056,4
39916,Contrave,Obesity,"""Ready to try it out!""",10,42245,2
76927,Lorcaserin,Obesity,"""I am experiencing a major withdrawal or discontinuation syndrome from belviq. For three weeks I have had major anxiety, odd brain sensations, flu symptoms, numbness in my hands and feet, cough, earache... Just to name a few. I know that this syndrome is associated with SSRIs but this seems worse than what I have read about. I&#039;m wondering if the &#039;novelty&#039; of this agent means that they just don&#039;t know what to expect when people go off of it. I feel really stupid and I&#039;m soooo sick of feeling this bad. Praying these symptoms stop.""",1,42204,17
55001,Bupropion / naltrexone,Obesity,"""It seems as if this really does work for weight loss, but I have tried it twice now, and I cannot tolerate the side effects.  The worst being the absolutely crushing, debilitating headaches.  I could handle a bit of nausea, dizziness and fatigue, but the headaches are so bad I have had to quit taking it after a week or so both times I&#039;ve tried it.  ( at only one pill, once a day - moving to the second pill meant a three day headache so severe it left my neck muscles too weak to hold up my own head - and a loss of several days home from work).

Completely separate, but also disappointing: I am a military family member, and anyone on Tricare is ineligible to use the Contrave support program website, get a scale, or use coupons.""",1,42582,8
55427,Belviq,Obesity,"""it works.""",10,41567,26
165299,Phentermine / topiramate,Weight Loss,"""I finally have control over my excessive cravings which I have had for years! 2 months in and I am down to 225 lbs. from 245 lbs. when I started. I have tried nearly everything and have finally found something that is actually working. Even at full price I am still paying half of what I paid monthly for Medifast too. Also walking about 20 minutes a day. Looking forward to seeing more results!""",10,41335,61
185598,Saxenda,Weight Loss,"""Crazy start during 1st of holidays (Oct.) but had upper endoscopy done to help with some constriction. The extra weight was affecting my health and wellbeing so I did not want to wait to start. My doc had a trial kit to start with then I got my first month&#039;s prescription. Used insurance to absorb part of the cost and the coupon that was given by the manufacturer.  Dubious &amp; nervous of injections, I pushed forward as possibility of better health was worth the anxiety of sticking myself. Needles are tiny &amp; you inject into the fatty areas so you don&#039;t really feel it while sticking. There can be achiness or stinging in the injection site sometimes. Started having rash &amp; itching at some shot sites but have lost 8 lbs. &amp; feel like exercising now.""",8,42719,18
139041,Phentermine,Weight Loss,"""Worked great! Never gained weight back!""",10,39931,20
39244,Contrave,Weight Loss,"""I started contrave on March 23rd.  I have not had any side effects and try to take it with some yogurt.  I am 5&#039;5 and weigh 250lbs.  After taking this medicine for 4 days I have lost 5lbs.  I am pretty happy with the results so far.  Will update later after I&#039;ve been on it for a while.  My insurance would not cover it originally but my doctor faxed over for a prior authorization and my insurance approved it so I only had to pay $47.""",8,42821,23
55405,Bupropion / naltrexone,Obesity,"""I recently started Contrave. I lost 10 pounds in a week and a half. It&#039;s been interesting. It&#039;s like I am hungry but I don&#039;t want to eat, and I&#039;m okay with it. I changed my routine up a bit and now it&#039;s going really well. I eat a really big healthy breakfast, skip lunch (I&#039;m really busy then) and then I eat a light dinner. I make sure to drink plenty of water! 

I started with one pill a day and then moved to two. I had a pretty intense panic attack so I had to stop taking it. I have started back again but only with one pill a day. Two is obviously more effective, but Not at the risk of having panic attacks.""",8,42294,27
185456,Saxenda,Obesity,"""Started June 24, 2017 - on my 4th week. Dose 1.8.
Down 10lbs. Age 59, 6&#039;2&quot; started at 300lb - now 290.  Expected faster loss as I tend to lose quickly on diets ( but it comes back). Weigh Daily - notice up and down swings of 5. to 1 lb some days. Walk 3 miles a day under 40 minutes. Side effects - nausea, some fatigue - especially in afternoon.  Body is adjusting to drug slowly. Absolutely no hunger whatsoever.  Eating smaller portions and adjusting diet.  Cravings for sweets and carbs have subsided.""",8,42938,21
52098,Adipex-P,Weight Loss,"""So far it has been amazing! I will write back in 3 months with a very detailed review.""",10,41423,14
52123,Adipex-P,Obesity,"""I started taking the generic version 6 months ago.  I had to go to my doctor every two weeks for a weigh-in and to &quot;earn&quot; another prescription (had to show some weight loss).  The first two days were the hardest with nausea.  I felt tired but had insomnia. I did lose 9 lbs the first 2 weeks, but after that I have only lost about 1-1.5 lbs/week.  I began working out 3-4 times a week for 30 minutes to improve muscle tone and cardio fitness. The dry mouth and constipation were bad, so I began taking the pill every other day which really helped. I did not notice any increase in appetite.  So far I have lost 40 lbs.  My Doctor is thrilled and said I can continue with skipping 2-3 days. I plan on stopping when I hit 50 lb loss. I want to lose 100lbs total.""",8,40532,21
145810,Qsymia,Weight Loss,"""I lost 30lbs in about three months. It makes you not want to drink soda or eat sweets because it taste nasty, which is good because those things are bad for you anyways. The side effect that I have is EXTREMELY dry eyes which cause inflammation but I can control that with wearing glasses instead of contacts and using the Blink eye drops. I went off of the medicine for two months and gained 5lbs. So I started it up again hoping for good results. I started off weighing 210lbs.""",9,41515,61
128405,Phentermine,Weight Loss,"""I started taking Phentamine on 9/9/2015 weighing at 190lbs at my heaviest.  Today 9/14/2015 I weigh 185lbs.  I noticed that I have less appetite especially in the morning. I do not have troubles sleeping at all, perhaps do to my jogging routine of two miles before bedtime.""",10,42261,12
139115,Phentermine,Weight Loss,"""I am 41 years old and have been taking phentermine as of September 2, 2008 to December 20, 2008. I have lost 35 pounds. It has been a huge blessing in my life. I went from a size 20 pants and 2x or 3x tops to a size 10 pants and from large to medium tops. It is awesome. It has been a great experience but be sure to see a doctor before taking this medication. The side effects I experienced were dry mouth (I chewed sugar-free gum all of the time and drank lots of water) and constipation. It seems to get better after being on the pill for awhile. Energy (treadmill 5 to 6 times a week and get this - I love it). I&#039;m taking a three week break right now. I&#039;ll let you know how it goes. Good luck.""",10,39820,12
39997,Contrave,Obesity,"""I have been taking contrave for 2 months. Have lost no weight, still have sugar cravings. Constipation some irritability and no positive results. I see no reason to continue. I also do get occasion headaches which I don&#039;t normally have. I&#039;m very disappointed""",1,42189,17
4368,Belviq,Weight Loss,"""Started 2 months ago and I lost 10 pounds in the first month, the second month I lost 4.6 pounds. I have combined the pill with dieting something small every 2-3 hours and a decent size meal like chicken and rice 2 hours before my workouts. I like belviq and would do it again. I started off at 181.00 and now I&#039;m down to 165.9""",10,42816,27
39145,Contrave,Weight Loss,"""I have been on contrave since October 2016. I have currently lost 30lbs. I started my weight loss in February 2016 at 225lb. I am a 5&#039;9&quot; 35yr female. The first months I was on adipex and lost 50lbs with that plus diet and exercise. I currently weight 145lb and consider myself at a stopping point. I feel contrave  is highly effective. Especially along with the scale down program. I do not have an side effects that bother me to much to stop. Mostly dry mouth. For those of you who don&#039;t give it enough time I highly encourage you to give it more time.""",9,42866,19
128706,Phentermine,Weight Loss,"""My initial Dr appt was on February 23, 2015. I was at exactly 250 lbs., 5&#039;2&quot;, 28 years old and have a 6 year old son. In the month of March, I lost an amazing 12 lbs., in the first 3 weeks!!! I didn&#039;t have the finances the following month and a half, but I went back yesterday (4-24-15). All in all, it works. My first month I was prescribed one 37.5MG tablet a day. With this being my &quot;2nd&quot; month with no significant weight loss (bc of my 7 weeks of no meds), I am now prescribed 1&amp;1/2, 37.5MG tablets a day. One tablet when I wake up, half of a tablet 5 hrs after that. Will check back with results!! My side effects-dry mouth, some sleeplessness, occasional agitation (very seldom), amazing weight loss!!!!!""",10,42119,16
128354,Phentermine,Weight Loss,"""I started taking them in May 2015, I weighed 196, first week I lost five lbs, I did get dry mouth dizziness, constipation, and insomnia, had to force my self to sleep, and doing Zumba with this pill and a Herbalife pill with or without it together I felt like my heart was jumping out of my chest when exercising it did give me a boost of energy but I started freaking out about it, also my bones like the joints started hurting.. Think they warn u to take calcium or iron pills, vitamins. Month later I&#039;m at 182.  After that I would take half here and there then stopped  till October. Now I weigh 176 I&#039;ve started researching cause of chest pains, tired, headache, all the negatives I&#039;ve read when they were tested, not worth the health risk""",6,42327,2
138642,Phentermine,Weight Loss,"""I started taking Phentermine in January of this year. I took about a months worth, (I did not take it on weekends) &amp; by February I had lost 20 pounds. I stopped taking Phentermine for a month or so, (didnt gain any old weight back), then I got back on it this past Monday (3/19) &amp; today I weighed myself &amp; I lost 5 pounds in those few days. Right now, the pill is working great, but there are some negatives. Phentermine gives you dry mouth (BAD), which makes me thirsty, which causes me to constantly be peeing. It&#039;ll give you insomnia, nausea, &amp; unpleasant taste to some of your foods or drinks. I would recommend NOT drinking soda or eating fast food.""",8,40990,10
76911,Lorcaserin,Obesity,"""Started on may 14. 2015 ONE pill per day.. Stating weight 187 lbs !!!!! 
Weighed yesterday may 30 @ 183 lbs.. It may not seem alot but considering i have hypothyroidism and i have not exercised at all i think it is great !!!! Soo happy !! The first two days the pills made me feel nauseas and tired and headache but after the 3 rd day everything was great NO side effects!!  I am going to see my doctor in a week and a half and will ask her to prescribe me the regular dose 2 pills a day. My goal is 135&#039; - 140 lbs ..still have a lonng ways to go but i am sure belviq wont let me down.""",9,42154,39
108228,Bupropion / naltrexone,Obesity,"""Lost 5 pounds in 9 days. Love this med!""",9,42229,5
55401,Bupropion / naltrexone,Obesity,"""My name is Amanda and I&#039;m a 39 yrs old female have one kid, a girl 13 yrs old.  My weight before I started taking Contrave was 211lb and I am 5&#039;3&quot; tall.  My first dose of Contrave was on September 26, 2015.  So far I have only lost 6lb. (After 3 wks.)
I have no experience any nausea or headaches and I believe is because I had being taking the pills 30 minutes after I eat.
Now, what I have noticed is a weakness to my neck, very hungry, generalized small muscle spasms when I&#039;m lying in bed, not so much energy but a feeling of wellbeing.  My memory has sharpen and I had regular soft form BMs.  My abdomen is getting flat because of it.  I also noticed the medication has affected my vision and at times a hear a sharp wheezing sound in my ears.""",5,42297,16
55349,Belviq,Weight Loss,"""If there is such a thing as a &quot;Miracle Pill&quot;,  Belviq is it.  For the first time ever, I DON&#039;T have insane cravings.  I now know what it&#039;s like to feel full! This is the tool that goes with the exercise and eating good foods that is my key to success.  Past efforts were always ruined by an epic hunger binges.  Those are gone now.  I still get hungry, but NOTHING like it was in the past.
     Side effects: Dry mouth is real, but subsides after a couple of weeks to a degree.  Dreams are initially *spectacularly* weird, but also subside.
     My insurance doesn&#039;t cover it, which horrifies me since this is saving my life and their long-term costs, but I will do what it takes to afford the $210 per month I&#039;m paying.""",10,41665,82
127758,Phentermine,Obesity,"""I started taking the apidex in January.  I was prescribe 1 per day. My original weight was 305. I went for my follow  up on 1/27/17. From 1/21/17 untill 1/27/17 I had lost 2.5 lbs in 6 days. My next visit is on 2/28/17 I will let you know if I lost any more weight. I have not done any exercise but I do have a lot more energy. I can walk without giving out of breath. So I hope I have lost more.""",8,42780,8
128249,Phentermine,Weight Loss,"""Starting taking this 4 years ago. Lost 20 lbs.  It works but if u take it too long you have terrible side effects. Severe dry mouth, bad breath, wired, can&#039;t focus, constipation. I mentioned to the Dr the side effects and he said he&#039;s never had anyone complain about any negative side effects. I also asked if I should only take the medication for a certain period of time and he said no. I guess he got his money so he didn&#039;t care.  I just went off it and have gained about 8lbs back but that&#039;s because you fall hard. You are tired all the time. Like I said it works but I think I will try the eating healthy and exercise.""",4,42411,8
39283,Contrave,Obesity,"""I was on it for a month &amp; lost 7 pounds. I started having really weird dreams &amp; my mouth was super dry. Started taking it again after stopping for about a week taking 1 in the morning &amp; 1 late afternoon. I am going to increase again bc this medicine really does curb my appetite &amp; no cravings. I do feel nauseous but it goes away after chewing gum""",7,42803,26
55461,Belviq,Obesity,"""Just started Belviq, slight headache first day, which subsided, but I noticed the superhuman ability to say no to snacking. I opened the fridge and didn&#039;t want anything. Noticed bursts of &quot;I need to get up and do something&quot;.  My first night sleep was just so comfortable.  Will power in a bottle.""",10,41506,110
54859,Bupropion / naltrexone,Weight Loss,"""First Day - Contrave - I have been on Phen/Fen, Weight watchers 12 times, Jenny Craig, Fitness plans, nutrisystem...I was always fit but never seemed to control my weight after almost 40 years of trying.  I have been hypertensive since my 20&#039;s and on medicates like crestor, singulair, furesomide victoza and advair, all of which prevent weight loss.  Well after day one of Contrave I lost 2.5 lbs, makes me a little nervous, can feel it working but no side effects like vomiting or seizures.  Making sure to eat with the dose and drink lots of water.  I did notice less cravings for alchohol, I always have my after work cocktail, which I did not want.  Concerned about side affects but keeping it up until I experience non-tolerable reaction.""",5,42762,28
40026,Contrave,Obesity,"""I started contrave 4 weeks ago and watched my diet and exercise daily. I&#039;ve only lost 3lbs, should I continue or try something else. I don&#039;t know what to do. I should mention I have not had any major side effects.""",8,42159,16
95543,Bontril Slow Release,Obesity,"""My Dr. prescribed Bontril one week ago and have lost 5 pounds. The only side effect was insomnia for 2 days. I usually walk 15-20 mins and when I eat I get full really fast, this is what I needed.""",9,41489,143
